structural_set	flank_window_bp	genealogy_window_bp	clade	event_id	start	end	event_type	pairing_confidence	n_loci	role_C1_state	role_C2_state	role_S_state	role_O_state	arrangement_pattern	predicted_topology	prediction_status	structural_confidence	mean_q1	mean_q2	mean_q3	observed_dominant_topology	event_margin	prediction_matches_observed	role_status
primary	500000	500000	N61	primary_W500000_EV012	25059087	26059087	single_boundary_event	single_boundary	91	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.02497475324	0.952246966536	0.0227782802238	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000	500000	N62	primary_W500000_EV012	25059087	26059087	single_boundary_event	single_boundary	88	A4	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.981990728917	0.00809853203868	0.00991073904456	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000	500000	Columbea	primary_W500000_EV013	32734049	33734049	single_boundary_event	single_boundary	55	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.424755800651	0.287568403227	0.287675796122	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000	500000	N61	primary_W500000_EV013	32734049	33734049	single_boundary_event	single_boundary	57	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.2675598626	0.450034315096	0.282405822304	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000	500000	N62	primary_W500000_EV013	32734049	33734049	single_boundary_event	single_boundary	56	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.384866344741	0.258453474332	0.356680180926	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV003	34021640	34232794	inversion_like	moderate	9	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.931553552794	0.0629859429457	0.00546050426071	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV003	34021640	34232794	inversion_like	moderate	9	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.164153015195	0.812179745241	0.0236672395639	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV003	34021640	34232794	inversion_like	moderate	8	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.891236257403	0.0646773692812	0.0440863733164	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV004	35025837	37255236	translocation_like	high	139	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.335357812765	0.354652970276	0.309989216959	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV004	35025837	37255236	translocation_like	high	140	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.329753819574	0.366345221846	0.303900958579	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV004	35025837	37255236	translocation_like	high	124	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.36841644388	0.318831769743	0.312751786377	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV005	39237022	42267292	inversion_like	moderate	255	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.344268337974	0.336682109809	0.319049552217	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV005	39237022	42267292	inversion_like	moderate	257	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.37164410837	0.321167632261	0.307188259369	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV005	39237022	42267292	inversion_like	moderate	250	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.391203607676	0.296619685766	0.312176706558	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV006	44647530	45658664	inversion_like	high	48	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.967476692356	0.0112433862434	0.0212799214005	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV006	44647530	45658664	inversion_like	high	48	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.029252507819	0.958282682171	0.0124648100098	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV006	44647530	45658664	inversion_like	high	43	A1	A5	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.949449142477	0.0265399696292	0.024010887894	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000	500000	Columbea	primary_W500000_EV014	45922770	46922770	single_boundary_event	single_boundary	69	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.943382239631	0.0378318731693	0.0187858871994	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000	500000	N61	primary_W500000_EV014	45922770	46922770	single_boundary_event	single_boundary	67	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.0611385083268	0.933658322597	0.00520316907597	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000	500000	N62	primary_W500000_EV014	45922770	46922770	single_boundary_event	single_boundary	55	A3	A2	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.968859842421	0.0161293844381	0.0150107731407	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV007	47143089	49159743	adjacency_change	moderate	132	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.872019099271	0.0722910100808	0.0556898906482	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV007	47143089	49159743	adjacency_change	moderate	133	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.046847621235	0.906138021712	0.0470143570527	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV007	47143089	49159743	adjacency_change	moderate	116	A4	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.893665873324	0.0665931803368	0.0397409463392	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000	500000	Columbea	primary_W500000_EV015	49124080	50124080	single_boundary_event	single_boundary	38	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.969561189609	0.0252951375889	0.00514367280166	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000	500000	N61	primary_W500000_EV015	49124080	50124080	single_boundary_event	single_boundary	38	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.128976931899	0.848721898148	0.0223011699532	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000	500000	N62	primary_W500000_EV015	49124080	50124080	single_boundary_event	single_boundary	34	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.922777455429	0.0125469090771	0.0646756354943	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV008	50410378	50989362	adjacency_change	high	35	role_heterogeneous	A3	unresolved	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.985714285714	0.0142857142857	0	q1		false	C1:role_heterogeneous;C2:resolved;S:unresolved_role_species_state;O:resolved
primary	500000		N61	primary_W500000_EV008	50410378	50989362	adjacency_change	high	35	unresolved	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0	1	0	q2		false	C1:unresolved_role_species_state;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV008	50410378	50989362	adjacency_change	high	31	A4	A5	unresolved	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.992255492213	0.00259198858408	0.00515251920296	q1		false	C1:resolved;C2:resolved;S:unresolved_role_species_state;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV009	51789124	57203613	inversion_like	high	367	role_heterogeneous	A1	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.894751707602	0.0541838873879	0.0510644050102	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV009	51789124	57203613	inversion_like	high	369	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.0620310579018	0.896294460639	0.0416744814587	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV009	51789124	57203613	inversion_like	high	360	A5	A2	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.917924971392	0.0510533804477	0.0310216481604	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000		Columbea	primary_W500000_EV010	58171516	59982754	adjacency_change	high	137	role_heterogeneous	A1	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.383554491666	0.31849883486	0.297946673474	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000		N61	primary_W500000_EV010	58171516	59982754	adjacency_change	high	138	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.340898380581	0.318276431497	0.340825187922	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000		N62	primary_W500000_EV010	58171516	59982754	adjacency_change	high	128	A6	A3	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.369326664079	0.335013602468	0.295659733454	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
primary	500000	500000	Columbea	primary_W500000_EV016	60535423	61535423	single_boundary_event	single_boundary	56	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.317788362269	0.352300035636	0.329911602096	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
primary	500000	500000	N61	primary_W500000_EV016	60535423	61535423	single_boundary_event	single_boundary	57	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.358211644711	0.337297500495	0.304490854794	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
primary	500000	500000	N62	primary_W500000_EV016	60535423	61535423	single_boundary_event	single_boundary	56	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.359973157215	0.348078928063	0.291947914722	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000	500000	Columbea	stringent_W500000_EV008	1449860	2449860	single_boundary_event	single_boundary	33	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.348306739035	0.288454124065	0.3632391369	q3		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000	500000	N61	stringent_W500000_EV008	1449860	2449860	single_boundary_event	single_boundary	33	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.286164714843	0.383161257455	0.330674027702	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000	500000	N62	stringent_W500000_EV008	1449860	2449860	single_boundary_event	single_boundary	28	A3	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.296379079281	0.41642896923	0.287191951489	q2		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV001	9504880	10974030	adjacency_change	moderate	123	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.297241755479	0.368203215953	0.334555028568	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000		N61	stringent_W500000_EV001	9504880	10974030	adjacency_change	moderate	123	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.30125948929	0.346589905379	0.352150605331	q3		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV001	9504880	10974030	adjacency_change	moderate	118	A4	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.332167336378	0.337856257778	0.329976405844	q2		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV002	19760078	25213019	adjacency_change	high	317	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.409697337187	0.315806794337	0.274495868476	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000		N61	stringent_W500000_EV002	19760078	25213019	adjacency_change	high	318	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.330374539492	0.375279074831	0.294346385677	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV002	19760078	25213019	adjacency_change	high	307	A1	A3	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.382378781801	0.321243185941	0.296378032258	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV003	25559087	34021640	inversion_like	high	547	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.868827930682	0.0689231393157	0.062248930002	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000		N61	stringent_W500000_EV003	25559087	34021640	inversion_like	high	552	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.0872445379222	0.849323155432	0.0634323066454	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV003	25559087	34021640	inversion_like	high	537	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.889615741614	0.0473557665531	0.0630284918325	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV004	35025837	37255236	translocation_like	high	139	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.335357812765	0.354652970276	0.309989216959	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000		N61	stringent_W500000_EV004	35025837	37255236	translocation_like	high	140	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.329753819574	0.366345221846	0.303900958579	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV004	35025837	37255236	translocation_like	high	124	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.36841644388	0.318831769743	0.312751786377	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV005	39237022	44647530	inversion_like	high	431	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.402095650227	0.317199613586	0.280704736187	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000		N61	stringent_W500000_EV005	39237022	44647530	inversion_like	high	433	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.329552568017	0.382210250566	0.288237181417	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV005	39237022	44647530	inversion_like	high	420	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.442491677448	0.273419976114	0.284088346438	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV006	45658664	46422770	inversion_like	high	41	unresolved	A3	unresolved	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.951350836309	0.0260143625065	0.0226348011843	q1		false	C1:unresolved_role_species_state;C2:resolved;S:unresolved_role_species_state;O:resolved
stringent	500000		N61	stringent_W500000_EV006	45658664	46422770	inversion_like	high	41	unresolved	unresolved	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.0758890330821	0.914469593848	0.00964137307024	q2		false	C1:unresolved_role_species_state;C2:unresolved_role_species_state;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV006	45658664	46422770	inversion_like	high	40	A4	unresolved	unresolved	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.958167563474	0.0210090197446	0.0208234167815	q1		false	C1:resolved;C2:unresolved_role_species_state;S:unresolved_role_species_state;O:role_heterogeneous
stringent	500000		Columbea	stringent_W500000_EV007	49624080	50989362	inversion_like	moderate	75	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.958228463053	0.0347209649498	0.00705057199728	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000		N61	stringent_W500000_EV007	49624080	50989362	inversion_like	moderate	75	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.0674520914824	0.92571030275	0.00683760576803	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000		N62	stringent_W500000_EV007	49624080	50989362	inversion_like	moderate	66	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.933835869297	0.0145541063135	0.0516100243893	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
stringent	500000	500000	Columbea	stringent_W500000_EV009	57671516	58671516	single_boundary_event	single_boundary	66	role_heterogeneous	A1	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.358541024923	0.352714936166	0.288744038912	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
stringent	500000	500000	N61	stringent_W500000_EV009	57671516	58671516	single_boundary_event	single_boundary	67	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.34751390472	0.322695328949	0.32979076633	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
stringent	500000	500000	N62	stringent_W500000_EV009	57671516	58671516	single_boundary_event	single_boundary	64	A3	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.387953884571	0.338451758587	0.273594356841	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV019	1082350	2082350	single_boundary_event	single_boundary	51	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.36994817698	0.361358305777	0.268693517242	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV019	1082350	2082350	single_boundary_event	single_boundary	51	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.331272011219	0.303035570387	0.365692418394	q3		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV019	1082350	2082350	single_boundary_event	single_boundary	45	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.302144435418	0.361442908714	0.336412655868	q2		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV020	1449860	2449860	single_boundary_event	single_boundary	33	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.348306739035	0.288454124065	0.3632391369	q3		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV020	1449860	2449860	single_boundary_event	single_boundary	33	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.286164714843	0.383161257455	0.330674027702	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV020	1449860	2449860	single_boundary_event	single_boundary	28	A3	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.296379079281	0.41642896923	0.287191951489	q2		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV001	5161408	8704428	adjacency_change	moderate	304	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.326857619555	0.354746766196	0.318395614249	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV001	5161408	8704428	adjacency_change	moderate	304	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.335724926065	0.329172014288	0.335103059647	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV001	5161408	8704428	adjacency_change	moderate	292	A4	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.323274880368	0.354052098453	0.322673021179	q2		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV002	9504880	10974030	adjacency_change	moderate	123	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.297241755479	0.368203215953	0.334555028568	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV002	9504880	10974030	adjacency_change	moderate	123	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.30125948929	0.346589905379	0.352150605331	q3		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV002	9504880	10974030	adjacency_change	moderate	118	A4	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.332167336378	0.337856257778	0.329976405844	q2		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV003	11304692	12214254	adjacency_change	moderate	67	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.365450551823	0.361617861446	0.272931586731	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV003	11304692	12214254	adjacency_change	moderate	68	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.35993820871	0.303044132278	0.337017659012	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
